order_id,timestamp_start,timestamp_end,station_id,shift,process_time_mins,rework_time_mins,total_time_mins,labor_cost_per_hour,defect_flag,status,rework_cost,delay_cost,hour
ORD-1681,2026-04-02 04:42:00,2026-04-02 04:58:37.054176,Station_C,Night,16.62,0.0,16.62,30.23,0,Delayed,0.0,0.81,4
ORD-1682,2026-04-02 04:44:00,2026-04-02 05:01:31.122680,Station_D,Night,17.52,0.0,17.52,41.84,0,Delayed,0.0,1.76,4
ORD-1683,2026-04-02 04:46:00,2026-04-02 04:55:43.798793,Station_B,Night,9.73,0.0,9.73,47.72,0,Success,0.0,0.0,4
ORD-1684,2026-04-02 04:48:00,2026-04-02 04:59:03.371706,Station_B,Night,11.06,0.0,11.06,42.85,0,Success,0.0,0.0,4
ORD-1685,2026-04-02 04:50:00,2026-04-02 05:14:43.326303,Station_C,Night,24.72,0.0,24.72,30.47,0,Delayed,0.0,4.94,4
ORD-1686,2026-04-02 04:52:00,2026-04-02 05:07:40.580190,Station_C,Night,15.68,0.0,15.68,26.4,0,Delayed,0.0,0.3,4
ORD-1687,2026-04-02 04:54:00,2026-04-02 05:10:19.431450,Station_C,Night,16.32,0.0,16.32,33.55,0,Delayed,0.0,0.74,4
ORD-1688,2026-04-02 04:56:00,2026-04-02 05:04:03.479578,Station_B,Night,8.06,0.0,8.06,29.71,0,Success,0.0,0.0,4
ORD-1689,2026-04-02 04:58:00,2026-04-02 05:14:33.899946,Station_B,Night,11.83,4.73,16.56,48.51,1,Failed,3.83,0.0,4
ORD-1690,2026-04-02 05:00:00,2026-04-02 05:17:37.349414,Station_C,Night,17.62,0.0,17.62,32.22,0,Delayed,0.0,1.41,5
ORD-1691,2026-04-02 05:02:00,2026-04-02 05:16:37.699136,Station_A,Night,14.63,0.0,14.63,27.59,0,Success,0.0,0.0,5
ORD-1692,2026-04-02 05:04:00,2026-04-02 05:21:37.982680,Station_C,Night,17.63,0.0,17.63,48.66,0,Delayed,0.0,2.14,5
ORD-1693,2026-04-02 05:06:00,2026-04-02 05:24:52.792946,Station_D,Night,13.49,5.39,18.88,41.52,1,Failed,3.73,0.0,5
ORD-1694,2026-04-02 05:08:00,2026-04-02 05:25:31.281882,Station_A,Night,17.52,0.0,17.52,42.2,0,Delayed,0.0,1.77,5
ORD-1695,2026-04-02 05:10:00,2026-04-02 05:23:00.861194,Station_B,Night,13.01,0.0,13.01,34.06,0,Success,0.0,0.0,5
ORD-1696,2026-04-02 05:12:00,2026-04-02 05:28:19.167819,Station_C,Night,16.32,0.0,16.32,42.97,0,Delayed,0.0,0.94,5
ORD-1697,2026-04-02 05:14:00,2026-04-02 05:25:57.102308,Station_A,Night,11.95,0.0,11.95,37.79,0,Success,0.0,0.0,5
ORD-1698,2026-04-02 05:16:00,2026-04-02 05:38:58.652101,Station_A,Night,16.41,6.57,22.98,31.53,1,Failed,3.45,0.0,5
ORD-1699,2026-04-02 05:18:00,2026-04-02 05:44:02.099767,Station_A,Night,18.6,7.44,26.03,26.28,1,Failed,3.26,0.0,5
ORD-1700,2026-04-02 05:20:00,2026-04-02 05:33:14.029213,Station_D,Night,13.23,0.0,13.23,38.48,0,Success,0.0,0.0,5
ORD-1701,2026-04-02 05:22:00,2026-04-02 05:34:34.194059,Station_A,Night,12.57,0.0,12.57,42.12,0,Success,0.0,0.0,5
ORD-1702,2026-04-02 05:24:00,2026-04-02 05:39:27.349947,Station_A,Night,15.46,0.0,15.46,49.44,0,Delayed,0.0,0.38,5
ORD-1703,2026-04-02 05:26:00,2026-04-02 05:38:19.819160,Station_D,Night,8.81,3.52,12.33,32.61,1,Failed,1.91,0.0,5
ORD-1704,2026-04-02 05:28:00,2026-04-02 05:57:25.892231,Station_C,Night,29.43,0.0,29.43,31.95,0,Delayed,0.0,7.68,5
ORD-1705,2026-04-02 05:30:00,2026-04-02 05:49:08.817915,Station_D,Night,19.15,0.0,19.15,29.68,0,Delayed,0.0,2.05,5
ORD-1706,2026-04-02 05:32:00,2026-04-02 05:48:00.209792,Station_C,Night,16.0,0.0,16.0,27.24,0,Delayed,0.0,0.46,5
ORD-1707,2026-04-02 05:34:00,2026-04-02 06:03:35.225755,Station_C,Night,29.59,0.0,29.59,47.35,0,Delayed,0.0,11.51,5
ORD-1708,2026-04-02 05:36:00,2026-04-02 05:48:36.803861,Station_A,Night,12.61,0.0,12.61,30.93,0,Success,0.0,0.0,5
ORD-1709,2026-04-02 05:38:00,2026-04-02 05:56:44.859085,Station_D,Night,18.75,0.0,18.75,29.47,0,Delayed,0.0,1.84,5
ORD-1710,2026-04-02 05:40:00,2026-04-02 05:51:00.470671,Station_B,Night,11.01,0.0,11.01,42.3,0,Success,0.0,0.0,5
ORD-1711,2026-04-02 05:42:00,2026-04-02 05:51:19.147104,Station_A,Night,9.32,0.0,9.32,47.4,0,Success,0.0,0.0,5
ORD-1712,2026-04-02 05:44:00,2026-04-02 06:10:14.246399,Station_C,Night,18.74,7.5,26.24,49.68,1,Failed,6.21,0.0,5
ORD-1713,2026-04-02 05:46:00,2026-04-02 06:02:27.348531,Station_C,Night,16.46,0.0,16.46,43.61,0,Delayed,0.0,1.06,5
ORD-1714,2026-04-02 05:48:00,2026-04-02 05:58:05.718399,Station_A,Night,10.1,0.0,10.1,26.91,0,Success,0.0,0.0,5
ORD-1715,2026-04-02 05:50:00,2026-04-02 06:00:28.355292,Station_A,Night,10.47,0.0,10.47,48.56,0,Success,0.0,0.0,5
ORD-1716,2026-04-02 05:52:00,2026-04-02 06:05:44.404707,Station_D,Night,13.74,0.0,13.74,29.75,0,Success,0.0,0.0,5
ORD-1717,2026-04-02 05:54:00,2026-04-02 06:10:48.266216,Station_B,Night,12.0,4.8,16.8,29.97,1,Failed,2.4,0.0,5
ORD-1718,2026-04-02 05:56:00,2026-04-02 06:11:32.432152,Station_A,Night,15.54,0.0,15.54,43.24,0,Delayed,0.0,0.39,5
ORD-1719,2026-04-02 05:58:00,2026-04-02 06:08:43.657934,Station_B,Night,10.73,0.0,10.73,48.41,0,Success,0.0,0.0,5
ORD-1720,2026-04-02 06:00:00,2026-04-02 06:09:55.604455,Station_A,Day,9.93,0.0,9.93,39.99,0,Success,0.0,0.0,6
ORD-1721,2026-04-02 06:02:00,2026-04-02 06:34:50.073776,Station_C,Day,23.45,9.38,32.83,38.64,1,Failed,6.04,0.0,6
ORD-1722,2026-04-02 06:04:00,2026-04-02 06:18:26.821515,Station_A,Day,14.45,0.0,14.45,45.33,0,Success,0.0,0.0,6
ORD-1723,2026-04-02 06:06:00,2026-04-02 07:00:19.026441,Station_C,Day,38.8,15.52,54.32,45.78,1,Failed,11.84,0.0,6
ORD-1724,2026-04-02 06:08:00,2026-04-02 06:23:01.761288,Station_D,Day,15.03,0.0,15.03,31.31,0,Delayed,0.0,0.02,6
ORD-1725,2026-04-02 06:10:00,2026-04-02 06:21:04.335476,Station_B,Day,11.07,0.0,11.07,26.57,0,Success,0.0,0.0,6
ORD-1726,2026-04-02 06:12:00,2026-04-02 06:25:38.419471,Station_D,Day,13.64,0.0,13.64,44.99,0,Success,0.0,0.0,6
ORD-1727,2026-04-02 06:14:00,2026-04-02 06:41:33.923810,Station_C,Day,27.57,0.0,27.57,37.13,0,Delayed,0.0,7.78,6
ORD-1728,2026-04-02 06:16:00,2026-04-02 06:26:13.094365,Station_A,Day,10.22,0.0,10.22,42.41,0,Success,0.0,0.0,6
ORD-1729,2026-04-02 06:18:00,2026-04-02 06:23:16.307758,Station_D,Day,5.27,0.0,5.27,43.11,0,Success,0.0,0.0,6
ORD-1730,2026-04-02 06:20:00,2026-04-02 06:32:50.284491,Station_A,Day,12.84,0.0,12.84,39.26,0,Success,0.0,0.0,6
ORD-1731,2026-04-02 06:22:00,2026-04-02 06:39:59.723537,Station_D,Day,18.0,0.0,18.0,30.26,0,Delayed,0.0,1.51,6
ORD-1732,2026-04-02 06:24:00,2026-04-02 06:43:17.599953,Station_B,Day,13.78,5.51,19.29,28.9,1,Failed,2.66,0.0,6
ORD-1733,2026-04-02 06:26:00,2026-04-02 06:38:33.477171,Station_B,Day,12.56,0.0,12.56,29.56,0,Success,0.0,0.0,6
ORD-1734,2026-04-02 06:28:00,2026-04-02 06:45:28.183981,Station_D,Day,17.47,0.0,17.47,47.35,0,Delayed,0.0,1.95,6
ORD-1735,2026-04-02 06:30:00,2026-04-02 06:46:52.164963,Station_A,Day,12.05,4.82,16.87,48.83,1,Failed,3.92,0.0,6
ORD-1736,2026-04-02 06:32:00,2026-04-02 06:46:01.586282,Station_D,Day,14.03,0.0,14.03,31.82,0,Success,0.0,0.0,6
ORD-1737,2026-04-02 06:34:00,2026-04-02 06:45:47.155184,Station_B,Day,11.79,0.0,11.79,28.03,0,Success,0.0,0.0,6
ORD-1738,2026-04-02 06:36:00,2026-04-02 06:46:40.479228,Station_A,Day,10.67,0.0,10.67,34.13,0,Success,0.0,0.0,6
ORD-1739,2026-04-02 06:38:00,2026-04-02 06:56:37.254866,Station_C,Day,18.62,0.0,18.62,48.83,0,Delayed,0.0,2.95,6
ORD-1740,2026-04-02 06:40:00,2026-04-02 07:23:10.738185,Station_C,Day,30.84,12.34,43.18,25.93,1,Failed,5.33,0.0,6
ORD-1741,2026-04-02 06:42:00,2026-04-02 07:00:08.418786,Station_C,Day,18.14,0.0,18.14,39.41,0,Delayed,0.0,2.06,6
ORD-1742,2026-04-02 06:44:00,2026-04-02 06:54:21.753546,Station_A,Day,10.36,0.0,10.36,43.69,0,Success,0.0,0.0,6
ORD-1743,2026-04-02 06:46:00,2026-04-02 06:54:08.644153,Station_D,Day,8.14,0.0,8.14,28.05,0,Success,0.0,0.0,6
ORD-1744,2026-04-02 06:48:00,2026-04-02 07:00:38.432636,Station_A,Day,12.64,0.0,12.64,29.25,0,Success,0.0,0.0,6
ORD-1745,2026-04-02 06:50:00,2026-04-02 07:01:00.916491,Station_B,Day,11.02,0.0,11.02,49.82,0,Success,0.0,0.0,6
ORD-1746,2026-04-02 06:52:00,2026-04-02 07:04:59.277241,Station_A,Day,12.99,0.0,12.99,42.96,0,Success,0.0,0.0,6
ORD-1747,2026-04-02 06:54:00,2026-04-02 07:05:08.440197,Station_B,Day,11.14,0.0,11.14,32.5,0,Success,0.0,0.0,6
ORD-1748,2026-04-02 06:56:00,2026-04-02 07:34:04.771205,Station_C,Day,27.2,10.88,38.08,31.39,1,Failed,5.69,0.0,6
ORD-1749,2026-04-02 06:58:00,2026-04-02 07:10:30.751838,Station_A,Day,12.51,0.0,12.51,31.04,0,Success,0.0,0.0,6
ORD-1750,2026-04-02 07:00:00,2026-04-02 07:12:21.380197,Station_B,Day,12.36,0.0,12.36,26.53,0,Success,0.0,0.0,7
ORD-1751,2026-04-02 07:02:00,2026-04-02 07:23:01.859752,Station_C,Day,21.03,0.0,21.03,48.34,0,Delayed,0.0,4.86,7
ORD-1752,2026-04-02 07:04:00,2026-04-02 07:09:00.000000,Station_D,Day,5.0,0.0,5.0,30.17,0,Success,0.0,0.0,7
ORD-1753,2026-04-02 07:06:00,2026-04-02 07:27:24.529718,Station_C,Day,15.29,6.12,21.41,29.99,1,Failed,3.06,0.0,7
ORD-1754,2026-04-02 07:08:00,2026-04-02 07:22:39.544817,Station_A,Day,14.66,0.0,14.66,37.19,0,Success,0.0,0.0,7
ORD-1755,2026-04-02 07:10:00,2026-04-02 07:19:51.085276,Station_B,Day,9.85,0.0,9.85,31.15,0,Success,0.0,0.0,7
ORD-1756,2026-04-02 07:12:00,2026-04-02 07:24:51.707367,Station_D,Day,12.86,0.0,12.86,31.32,0,Success,0.0,0.0,7
ORD-1757,2026-04-02 07:14:00,2026-04-02 07:23:49.526538,Station_B,Day,9.83,0.0,9.83,50.0,0,Success,0.0,0.0,7
ORD-1758,2026-04-02 07:16:00,2026-04-02 07:22:55.836012,Station_B,Day,6.93,0.0,6.93,44.72,0,Success,0.0,0.0,7
ORD-1759,2026-04-02 07:18:00,2026-04-02 07:33:31.835662,Station_C,Day,15.53,0.0,15.53,49.76,0,Delayed,0.0,0.44,7
ORD-1760,2026-04-02 07:20:00,2026-04-02 07:31:56.085531,Station_D,Day,11.93,0.0,11.93,35.63,0,Success,0.0,0.0,7
ORD-1761,2026-04-02 07:22:00,2026-04-02 07:33:16.565456,Station_B,Day,11.28,0.0,11.28,38.76,0,Success,0.0,0.0,7
ORD-1762,2026-04-02 07:24:00,2026-04-02 07:41:45.652239,Station_D,Day,12.69,5.07,17.76,46.05,1,Failed,3.89,0.0,7
ORD-1763,2026-04-02 07:26:00,2026-04-02 07:39:19.359506,Station_A,Day,13.32,0.0,13.32,29.84,0,Success,0.0,0.0,7
ORD-1764,2026-04-02 07:28:00,2026-04-02 07:45:58.984570,Station_B,Day,17.98,0.0,17.98,31.35,0,Delayed,0.0,1.56,7
ORD-1765,2026-04-02 07:30:00,2026-04-02 07:43:40.781574,Station_A,Day,13.68,0.0,13.68,39.84,0,Success,0.0,0.0,7
ORD-1766,2026-04-02 07:32:00,2026-04-02 07:46:43.018478,Station_A,Day,14.72,0.0,14.72,45.48,0,Success,0.0,0.0,7
ORD-1767,2026-04-02 07:34:00,2026-04-02 07:50:26.725696,Station_C,Day,16.45,0.0,16.45,37.95,0,Delayed,0.0,0.91,7
ORD-1768,2026-04-02 07:36:00,2026-04-02 07:44:35.662594,Station_D,Day,8.59,0.0,8.59,34.88,0,Success,0.0,0.0,7
ORD-1769,2026-04-02 07:38:00,2026-04-02 07:52:28.850049,Station_A,Day,14.48,0.0,14.48,39.42,0,Success,0.0,0.0,7
ORD-1770,2026-04-02 07:40:00,2026-04-02 08:03:44.114387,Station_A,Day,16.95,6.78,23.74,27.68,1,Failed,3.13,0.0,7
ORD-1771,2026-04-02 07:42:00,2026-04-02 07:59:22.143675,Station_C,Day,17.37,0.0,17.37,37.26,0,Delayed,0.0,1.47,7
ORD-1772,2026-04-02 07:44:00,2026-04-02 07:58:03.704595,Station_D,Day,14.06,0.0,14.06,49.88,0,Success,0.0,0.0,7
ORD-1773,2026-04-02 07:46:00,2026-04-02 08:07:34.342387,Station_C,Day,21.57,0.0,21.57,29.13,0,Delayed,0.0,3.19,7
ORD-1774,2026-04-02 07:48:00,2026-04-02 08:05:02.336837,Station_A,Day,17.04,0.0,17.04,31.76,0,Delayed,0.0,1.08,7
ORD-1775,2026-04-02 07:50:00,2026-04-02 08:04:04.616525,Station_A,Day,10.05,4.02,14.08,45.71,1,Failed,3.06,0.0,7
ORD-1776,2026-04-02 07:52:00,2026-04-02 08:06:25.527031,Station_B,Day,14.43,0.0,14.43,49.23,0,Success,0.0,0.0,7
ORD-1777,2026-04-02 07:54:00,2026-04-02 08:06:05.667988,Station_B,Day,12.09,0.0,12.09,47.12,0,Success,0.0,0.0,7
ORD-1778,2026-04-02 07:56:00,2026-04-02 08:14:15.176057,Station_D,Day,18.25,0.0,18.25,37.59,0,Delayed,0.0,2.04,7
ORD-1779,2026-04-02 07:58:00,2026-04-02 08:10:49.259902,Station_B,Day,12.82,0.0,12.82,42.38,0,Success,0.0,0.0,7
ORD-1780,2026-04-02 08:00:00,2026-04-02 08:15:35.519856,Station_A,Day,15.59,0.0,15.59,35.67,0,Delayed,0.0,0.35,8
ORD-1781,2026-04-02 08:02:00,2026-04-02 08:09:50.216465,Station_B,Day,7.84,0.0,7.84,48.27,0,Success,0.0,0.0,8
ORD-1782,2026-04-02 08:04:00,2026-04-02 08:14:07.790090,Station_B,Day,10.13,0.0,10.13,34.76,0,Success,0.0,0.0,8
ORD-1783,2026-04-02 08:06:00,2026-04-02 08:36:15.031493,Station_C,Day,21.61,8.64,30.25,43.31,1,Failed,6.24,0.0,8
ORD-1784,2026-04-02 08:08:00,2026-04-02 08:19:37.192806,Station_A,Day,11.62,0.0,11.62,29.88,0,Success,0.0,0.0,8
ORD-1785,2026-04-02 08:10:00,2026-04-02 08:34:02.337666,Station_C,Day,24.04,0.0,24.04,38.1,0,Delayed,0.0,5.74,8
ORD-1786,2026-04-02 08:12:00,2026-04-02 08:24:05.966919,Station_D,Day,12.1,0.0,12.1,42.64,0,Success,0.0,0.0,8
ORD-1787,2026-04-02 08:14:00,2026-04-02 08:24:28.197889,Station_B,Day,10.47,0.0,10.47,28.33,0,Success,0.0,0.0,8
ORD-1788,2026-04-02 08:16:00,2026-04-02 08:30:54.207625,Station_C,Day,14.9,0.0,14.9,46.1,0,Success,0.0,0.0,8
ORD-1789,2026-04-02 08:18:00,2026-04-02 08:32:29.074799,Station_D,Day,14.48,0.0,14.48,30.61,0,Success,0.0,0.0,8
ORD-1790,2026-04-02 08:20:00,2026-04-02 08:35:24.232565,Station_D,Day,15.4,0.0,15.4,31.86,0,Delayed,0.0,0.21,8
ORD-1791,2026-04-02 08:22:00,2026-04-02 08:47:25.461146,Station_C,Day,25.42,0.0,25.42,35.17,0,Delayed,0.0,6.11,8
ORD-1792,2026-04-02 08:24:00,2026-04-02 08:50:56.274722,Station_C,Day,19.24,7.7,26.94,33.76,1,Failed,4.33,0.0,8
ORD-1793,2026-04-02 08:26:00,2026-04-02 08:39:41.134941,Station_A,Day,13.69,0.0,13.69,26.28,0,Success,0.0,0.0,8
ORD-1794,2026-04-02 08:28:00,2026-04-02 08:39:23.894855,Station_B,Day,11.4,0.0,11.4,45.86,0,Success,0.0,0.0,8
ORD-1795,2026-04-02 08:30:00,2026-04-02 09:08:21.467824,Station_C,Day,27.4,10.96,38.36,42.05,1,Failed,7.68,0.0,8
ORD-1796,2026-04-02 08:32:00,2026-04-02 08:47:11.468293,Station_C,Day,15.19,0.0,15.19,37.18,0,Delayed,0.0,0.12,8
ORD-1797,2026-04-02 08:34:00,2026-04-02 08:45:35.191432,Station_D,Day,11.59,0.0,11.59,28.02,0,Success,0.0,0.0,8
ORD-1798,2026-04-02 08:36:00,2026-04-02 08:48:56.657270,Station_D,Day,12.94,0.0,12.94,37.81,0,Success,0.0,0.0,8
ORD-1799,2026-04-02 08:38:00,2026-04-02 08:54:37.176049,Station_D,Day,16.62,0.0,16.62,28.73,0,Delayed,0.0,0.78,8
ORD-1800,2026-04-02 08:40:00,2026-04-02 08:50:46.924075,Station_A,Day,10.78,0.0,10.78,30.59,0,Success,0.0,0.0,8
ORD-1801,2026-04-02 08:42:00,2026-04-02 08:54:29.453775,Station_B,Day,12.49,0.0,12.49,41.03,0,Success,0.0,0.0,8
ORD-1802,2026-04-02 08:44:00,2026-04-02 09:10:20.037233,Station_C,Day,26.33,0.0,26.33,26.29,0,Delayed,0.0,4.97,8
ORD-1803,2026-04-02 08:46:00,2026-04-02 09:01:29.019717,Station_A,Day,15.48,0.0,15.48,27.05,0,Delayed,0.0,0.22,8
ORD-1804,2026-04-02 08:48:00,2026-04-02 09:06:41.451251,Station_D,Day,18.69,0.0,18.69,45.55,0,Delayed,0.0,2.8,8
ORD-1805,2026-04-02 08:50:00,2026-04-02 09:04:48.744439,Station_B,Day,14.81,0.0,14.81,42.08,0,Success,0.0,0.0,8
ORD-1806,2026-04-02 08:52:00,2026-04-02 09:43:36.356647,Station_C,Day,36.86,14.74,51.61,43.87,1,Failed,10.78,0.0,8
ORD-1807,2026-04-02 08:54:00,2026-04-02 09:07:49.524485,Station_C,Day,13.83,0.0,13.83,35.17,0,Success,0.0,0.0,8
ORD-1808,2026-04-02 08:56:00,2026-04-02 09:09:37.205117,Station_B,Day,13.62,0.0,13.62,30.21,0,Success,0.0,0.0,8
ORD-1809,2026-04-02 08:58:00,2026-04-02 09:12:05.123181,Station_D,Day,14.09,0.0,14.09,29.62,0,Success,0.0,0.0,8
ORD-1810,2026-04-02 09:00:00,2026-04-02 09:17:38.212969,Station_C,Day,17.64,0.0,17.64,37.66,0,Delayed,0.0,1.66,9
ORD-1811,2026-04-02 09:02:00,2026-04-02 09:25:41.696115,Station_C,Day,23.69,0.0,23.69,45.3,0,Delayed,0.0,6.56,9
ORD-1812,2026-04-02 09:04:00,2026-04-02 09:17:02.545097,Station_B,Day,13.04,0.0,13.04,39.64,0,Success,0.0,0.0,9
ORD-1813,2026-04-02 09:06:00,2026-04-02 09:29:40.645598,Station_C,Day,16.91,6.76,23.68,46.34,1,Failed,5.22,0.0,9
ORD-1814,2026-04-02 09:08:00,2026-04-02 09:19:32.254863,Station_A,Day,11.54,0.0,11.54,31.35,0,Success,0.0,0.0,9
ORD-1815,2026-04-02 09:10:00,2026-04-02 09:28:18.139585,Station_B,Day,13.07,5.23,18.3,32.34,1,Failed,2.82,0.0,9
ORD-1816,2026-04-02 09:12:00,2026-04-02 09:24:12.436255,Station_A,Day,12.21,0.0,12.21,40.9,0,Success,0.0,0.0,9
ORD-1817,2026-04-02 09:14:00,2026-04-02 09:26:23.920455,Station_A,Day,12.4,0.0,12.4,47.7,0,Success,0.0,0.0,9
ORD-1818,2026-04-02 09:16:00,2026-04-02 09:29:23.129795,Station_C,Day,13.39,0.0,13.39,36.77,0,Success,0.0,0.0,9
ORD-1819,2026-04-02 09:18:00,2026-04-02 09:38:49.710633,Station_C,Day,20.83,0.0,20.83,42.93,0,Delayed,0.0,4.17,9
ORD-1820,2026-04-02 09:20:00,2026-04-02 09:30:17.101737,Station_D,Day,10.29,0.0,10.29,49.56,0,Success,0.0,0.0,9
ORD-1821,2026-04-02 09:22:00,2026-04-02 09:36:56.333922,Station_A,Day,14.94,0.0,14.94,49.0,0,Success,0.0,0.0,9
ORD-1822,2026-04-02 09:24:00,2026-04-02 09:36:34.618977,Station_A,Day,12.58,0.0,12.58,47.27,0,Success,0.0,0.0,9
ORD-1823,2026-04-02 09:26:00,2026-04-02 09:39:30.972630,Station_B,Day,13.52,0.0,13.52,40.32,0,Success,0.0,0.0,9
ORD-1824,2026-04-02 09:28:00,2026-04-02 09:40:07.032152,Station_A,Day,12.12,0.0,12.12,31.37,0,Success,0.0,0.0,9
ORD-1825,2026-04-02 09:30:00,2026-04-02 09:43:40.711331,Station_B,Day,13.68,0.0,13.68,49.54,0,Success,0.0,0.0,9
ORD-1826,2026-04-02 09:32:00,2026-04-02 09:58:09.892944,Station_C,Day,18.69,7.48,26.16,44.84,1,Failed,5.59,0.0,9
ORD-1827,2026-04-02 09:34:00,2026-04-02 09:48:24.351812,Station_D,Day,14.41,0.0,14.41,31.76,0,Success,0.0,0.0,9
ORD-1828,2026-04-02 09:36:00,2026-04-02 09:50:33.383977,Station_B,Day,14.56,0.0,14.56,38.52,0,Success,0.0,0.0,9
ORD-1829,2026-04-02 09:38:00,2026-04-02 09:54:06.246166,Station_B,Day,16.1,0.0,16.1,39.78,0,Delayed,0.0,0.73,9
ORD-1830,2026-04-02 09:40:00,2026-04-02 09:53:26.273189,Station_B,Day,13.44,0.0,13.44,40.58,0,Success,0.0,0.0,9
ORD-1831,2026-04-02 09:42:00,2026-04-02 09:50:10.911082,Station_B,Day,8.18,0.0,8.18,26.75,0,Success,0.0,0.0,9
ORD-1832,2026-04-02 09:44:00,2026-04-02 09:56:23.893866,Station_A,Day,12.4,0.0,12.4,39.66,0,Success,0.0,0.0,9
ORD-1833,2026-04-02 09:46:00,2026-04-02 09:56:20.236685,Station_B,Day,10.34,0.0,10.34,41.06,0,Success,0.0,0.0,9
ORD-1834,2026-04-02 09:48:00,2026-04-02 10:06:03.563816,Station_D,Day,12.9,5.16,18.06,49.73,1,Failed,4.28,0.0,9
ORD-1835,2026-04-02 09:50:00,2026-04-02 10:42:06.853830,Station_C,Day,37.22,14.89,52.11,43.09,1,Failed,10.69,0.0,9
ORD-1836,2026-04-02 09:52:00,2026-04-02 10:02:18.167854,Station_D,Day,10.3,0.0,10.3,31.78,0,Success,0.0,0.0,9
ORD-1837,2026-04-02 09:54:00,2026-04-02 10:18:04.091112,Station_D,Day,24.07,0.0,24.07,36.93,0,Delayed,0.0,5.58,9
ORD-1838,2026-04-02 09:56:00,2026-04-02 10:08:38.630287,Station_A,Day,12.64,0.0,12.64,44.93,0,Success,0.0,0.0,9
ORD-1839,2026-04-02 09:58:00,2026-04-02 10:10:09.980251,Station_B,Day,12.17,0.0,12.17,30.54,0,Success,0.0,0.0,9
ORD-1840,2026-04-02 10:00:00,2026-04-02 10:18:46.207400,Station_C,Day,18.77,0.0,18.77,35.73,0,Delayed,0.0,2.25,10
ORD-1841,2026-04-02 10:02:00,2026-04-02 10:13:06.971931,Station_B,Day,11.12,0.0,11.12,28.19,0,Success,0.0,0.0,10
ORD-1842,2026-04-02 10:04:00,2026-04-02 10:17:01.094902,Station_D,Day,13.02,0.0,13.02,29.9,0,Success,0.0,0.0,10
ORD-1843,2026-04-02 10:06:00,2026-04-02 10:16:44.035210,Station_B,Day,10.73,0.0,10.73,30.48,0,Success,0.0,0.0,10
ORD-1844,2026-04-02 10:08:00,2026-04-02 10:17:46.215482,Station_B,Day,9.77,0.0,9.77,44.18,0,Success,0.0,0.0,10
ORD-1845,2026-04-02 10:10:00,2026-04-02 10:25:18.196637,Station_D,Day,15.3,0.0,15.3,48.76,0,Delayed,0.0,0.25,10
ORD-1846,2026-04-02 10:12:00,2026-04-02 10:22:15.336821,Station_B,Day,10.26,0.0,10.26,31.26,0,Success,0.0,0.0,10
ORD-1847,2026-04-02 10:14:00,2026-04-02 10:36:42.512689,Station_C,Day,16.22,6.49,22.71,46.39,1,Failed,5.02,0.0,10
ORD-1848,2026-04-02 10:16:00,2026-04-02 10:22:46.799485,Station_B,Day,6.78,0.0,6.78,38.77,0,Success,0.0,0.0,10
ORD-1849,2026-04-02 10:18:00,2026-04-02 10:40:05.695845,Station_C,Day,22.09,0.0,22.09,46.29,0,Delayed,0.0,5.47,10
ORD-1850,2026-04-02 10:20:00,2026-04-02 10:49:36.127486,Station_C,Day,21.14,8.46,29.6,38.6,1,Failed,5.44,0.0,10
ORD-1851,2026-04-02 10:22:00,2026-04-02 10:45:51.964890,Station_C,Day,23.87,0.0,23.87,44.17,0,Delayed,0.0,6.53,10
ORD-1852,2026-04-02 10:24:00,2026-04-02 10:33:24.761306,Station_B,Day,9.41,0.0,9.41,33.55,0,Success,0.0,0.0,10
ORD-1853,2026-04-02 10:26:00,2026-04-02 10:35:42.351684,Station_B,Day,9.71,0.0,9.71,31.56,0,Success,0.0,0.0,10
ORD-1854,2026-04-02 10:28:00,2026-04-02 10:43:30.865475,Station_C,Day,15.51,0.0,15.51,36.79,0,Delayed,0.0,0.32,10
ORD-1855,2026-04-02 10:30:00,2026-04-02 10:42:44.093500,Station_A,Day,12.73,0.0,12.73,29.05,0,Success,0.0,0.0,10
ORD-1856,2026-04-02 10:32:00,2026-04-02 10:45:39.866703,Station_A,Day,13.66,0.0,13.66,39.47,0,Success,0.0,0.0,10
ORD-1857,2026-04-02 10:34:00,2026-04-02 10:51:06.700901,Station_C,Day,17.11,0.0,17.11,32.73,0,Delayed,0.0,1.15,10
ORD-1858,2026-04-02 10:36:00,2026-04-02 10:54:48.510450,Station_C,Day,13.43,5.37,18.81,26.85,1,Failed,2.4,0.0,10
ORD-1859,2026-04-02 10:38:00,2026-04-02 10:52:01.797060,Station_A,Day,14.03,0.0,14.03,48.71,0,Success,0.0,0.0,10
ORD-1860,2026-04-02 10:40:00,2026-04-02 10:52:34.240824,Station_D,Day,12.57,0.0,12.57,32.81,0,Success,0.0,0.0,10
ORD-1861,2026-04-02 10:42:00,2026-04-02 10:53:47.106053,Station_C,Day,11.79,0.0,11.79,48.01,0,Success,0.0,0.0,10
ORD-1862,2026-04-02 10:44:00,2026-04-02 11:16:18.178714,Station_C,Day,23.07,9.23,32.3,49.91,1,Failed,7.68,0.0,10
ORD-1863,2026-04-02 10:46:00,2026-04-02 11:04:45.770558,Station_D,Day,13.4,5.36,18.76,38.78,1,Failed,3.46,0.0,10
